Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,inv_status,timestamp,dc_power_smb/0,dc_power_smb/1
2023/02/07,13:20:00,7,882.0,882.0,574.0,1542.0,885.0,,99.66,9726300.0,200.0,3382.0,1399.0,1456.0,1493.0,0,50.0,352.0,347.0,354.0,0,37.0,3.0,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675756200.0,0,0
2023/02/07,13:21:00,7,883.0,883.0,585.0,1515.0,886.0,,99.66,9726400.0,100.0,3397.0,1401.0,1462.0,1491.0,0,50.1,352.0,348.0,354.0,0,37.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675756260.0,0,0
2023/02/07,13:22:00,7,885.0,885.0,589.0,1507.0,887.0,,99.77,9726600.0,200.0,3412.0,1404.0,1468.0,1493.0,0,50.1,352.0,348.0,354.0,0,37.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675756320.0,0,0
2023/02/07,13:23:00,7,886.0,886.0,585.0,1521.0,889.0,,99.66,9726700.0,100.0,3427.0,1406.0,1472.0,1499.0,0,50.1,352.0,347.0,353.0,0,37.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675756380.0,0,0
2023/02/07,13:24:00,7,885.0,885.0,589.0,1506.0,887.0,,99.77,9726900.0,200.0,3441.0,1402.0,1468.0,1496.0,0,50.1,352.0,347.0,354.0,0,37.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675756440.0,0,0
2023/02/07,13:25:00,7,883.0,883.0,578.0,1532.0,885.0,,99.77,9727000.0,100.0,3456.0,1401.0,1464.0,1493.0,0,50.0,352.0,347.0,353.0,0,37.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675756500.0,0,0
2023/02/07,14:23:00,7,806.0,806.0,579.0,1393.0,806.0,,100.0,9735200.0,100.0,4277.0,1305.0,1360.0,1388.0,0,50.1,345.0,340.0,346.0,0,38.0,0.0,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675759980.0,0,0
2023/02/07,14:24:00,7,800.0,800.0,578.0,1386.0,801.0,,99.88,9735300.0,100.0,4290.0,1290.0,1353.0,1377.0,0,50.1,346.0,341.0,347.0,0,38.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760040.0,0,0
2023/02/07,14:27:00,7,803.0,803.0,576.0,1394.0,802.0,,100.12,9735700.0,100.0,4330.0,1298.0,1354.0,1383.0,0,50.0,345.0,341.0,347.0,0,38.0,-1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760220.0,0,0
2023/02/07,14:28:00,7,792.0,792.0,580.0,1369.0,794.0,,99.75,9735900.0,200.0,4343.0,1281.0,1343.0,1368.0,0,50.0,345.0,340.0,346.0,0,38.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760280.0,0,0
2023/02/07,14:29:00,7,790.0,790.0,574.0,1377.0,790.0,,100.0,9736000.0,100.0,4356.0,1277.0,1337.0,1362.0,0,50.0,345.0,340.0,346.0,0,38.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760340.0,0,0
2023/02/07,14:33:00,7,774.0,774.0,583.0,1326.0,773.0,,100.13,9736500.0,100.0,4409.0,1251.0,1307.0,1336.0,0,50.1,345.0,340.0,346.0,0,38.0,-1.0,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760580.0,0,0
2023/02/07,14:34:00,7,775.0,775.0,575.0,1347.0,774.0,,100.13,9736700.0,200.0,4421.0,1255.0,1310.0,1341.0,0,50.1,345.0,340.0,346.0,0,38.0,-1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760640.0,0,0
2023/02/07,14:35:00,7,774.0,774.0,581.0,1336.0,776.0,,99.74,9736800.0,100.0,4434.0,1256.0,1312.0,1341.0,0,50.1,344.0,340.0,346.0,0,38.0,2.0,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760700.0,0,0
2023/02/07,14:36:00,7,775.0,775.0,588.0,1322.0,777.0,,99.74,9736900.0,100.0,4447.0,1256.0,1316.0,1343.0,0,50.0,345.0,340.0,346.0,0,38.0,2.0,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760760.0,0,0
2023/02/07,14:37:00,7,776.0,776.0,598.0,1300.0,777.0,,99.87,9737000.0,100.0,4460.0,1258.0,1317.0,1346.0,0,50.0,344.0,339.0,345.0,0,38.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675760820.0,0,0
