Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,ac_power_set,pf_set,power_limit_flag
2023/02/07,13:20:00,4,48.71,48.69,693.1,85.1,50.39,,96.67,198907.0,0.9,208.6,65.0,65.3,65.4,0,50.08,249.5,246.8,247.7,0,64.4,1.68,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,584.1,600.4,597.6,586.8,,,,,,,,,,,,,,,,,21.5,21.2,20.9,21.5,,,,,,,,,,,,,,,,,21.5,21.2,20.9,21.5,,,,,,,12.56,12.73,12.49,12.62,,,,,,,584.1,600.4,597.6,586.8,,,,,,,65.6,1.0,0
2023/02/07,13:21:00,4,48.48,48.46,697.2,85.4,50.35,,96.29,198907.0,0.8,209.4,64.5,64.5,64.6,0,50.09,250.3,247.8,249.2,0,64.3,1.87,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,592.6,593.8,584.3,587.8,,,,,,,,,,,,,,,,,21.2,21.4,21.3,21.5,,,,,,,,,,,,,,,,,21.2,21.4,21.3,21.5,,,,,,,12.56,12.71,12.45,12.64,,,,,,,592.6,593.8,584.3,587.8,,,,,,,65.0,1.0,0
2023/02/07,13:22:00,4,48.32,48.3,691.9,84.4,50.04,,96.56,198908.0,0.8,210.2,64.5,64.8,64.8,0,50.03,248.9,246.5,247.2,0,64.4,1.72,1.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,588.7,597.2,595.0,590.6,,,,,,,,,,,,,,,,,21.3,21.1,20.8,21.2,,,,,,,,,,,,,,,,,21.3,21.1,20.8,21.2,,,,,,,12.54,12.6,12.38,12.52,,,,,,,588.7,597.2,595.0,590.6,,,,,,,58.92,1.0,0
2023/02/07,13:23:00,4,48.45,48.43,689.3,84.9,50.21,,96.49,198909.0,0.8,211.0,64.9,65.2,65.3,0,50.06,248.8,246.3,247.4,0,64.2,1.76,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,585.5,600.3,591.8,588.1,,,,,,,,,,,,,,,,,21.4,21.1,21.0,21.4,,,,,,,,,,,,,,,,,21.4,21.1,21.0,21.4,,,,,,,12.53,12.67,12.43,12.59,,,,,,,585.5,600.3,591.8,588.1,,,,,,,57.82,1.0,0
2023/02/07,13:24:00,4,48.43,48.42,691.9,84.9,50.24,,96.4,198910.0,0.8,211.8,64.6,64.8,64.9,0,50.06,248.9,246.7,247.7,0,64.0,1.81,1.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,585.8,600.9,592.1,588.3,,,,,,,,,,,,,,,,,21.4,21.1,21.0,21.4,,,,,,,,,,,,,,,,,21.4,21.1,21.0,21.4,,,,,,,12.54,12.68,12.43,12.59,,,,,,,585.8,600.9,592.1,588.3,,,,,,,58.94,1.0,0
2023/02/07,13:25:00,4,48.01,48.0,693.1,84.1,49.77,,96.46,198911.0,0.9,212.7,63.9,64.1,64.5,0,50.07,248.7,246.5,247.8,0,63.8,1.76,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,588.9,597.9,588.7,591.6,,,,,,,,,,,,,,,,,21.1,21.0,20.9,21.1,,,,,,,,,,,,,,,,,21.1,21.0,20.9,21.1,,,,,,,12.43,12.56,12.3,12.48,,,,,,,588.9,597.9,588.7,591.6,,,,,,,63.65,1.0,0
2023/02/07,14:24:00,4,43.11,43.1,688.1,74.6,44.59,,96.68,198956.0,0.7,258.0,57.9,58.2,58.3,0,50.04,247.9,244.9,245.8,0,61.1,1.48,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,593.6,601.8,599.8,595.9,,,,,,,,,,,,,,,,,18.8,18.7,18.4,18.7,,,,,,,,,,,,,,,,,18.8,18.7,18.4,18.7,,,,,,,11.16,11.25,11.04,11.14,,,,,,,593.6,601.8,599.8,595.9,,,,,,,53.74,1.0,0
2023/02/07,14:27:00,4,43.26,43.24,692.2,74.4,44.77,,96.63,198958.0,0.7,260.1,57.9,58.6,58.4,0,50.06,248.7,245.9,247.0,0,61.1,1.51,1.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,597.3,605.9,603.6,600.1,,,,,,,,,,,,,,,,,18.7,18.7,18.3,18.7,,,,,,,,,,,,,,,,,18.7,18.7,18.3,18.7,,,,,,,11.17,11.33,11.05,11.22,,,,,,,597.3,605.9,603.6,600.1,,,,,,,54.57,1.0,0
2023/02/07,14:28:00,4,43.03,43.02,691.1,73.6,44.56,,96.57,198959.0,0.8,260.9,57.5,58.2,58.2,0,49.97,248.0,245.5,246.4,0,61.1,1.53,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,598.1,613.4,603.8,606.9,,,,,,,,,,,,,,,,,18.7,18.3,18.3,18.3,,,,,,,,,,,,,,,,,18.7,18.3,18.3,18.3,,,,,,,11.18,11.23,11.05,11.11,,,,,,,598.1,613.4,603.8,606.9,,,,,,,57.13,1.0,0
2023/02/07,14:29:00,4,42.58,42.57,689.3,73.2,44.09,,96.58,198960.0,0.7,261.6,57.3,57.5,57.5,0,49.93,247.2,244.3,245.7,0,61.2,1.51,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,605.4,606.4,597.0,600.3,,,,,,,,,,,,,,,,,18.2,18.4,18.2,18.4,,,,,,,,,,,,,,,,,18.2,18.4,18.2,18.4,,,,,,,11.02,11.16,10.87,11.05,,,,,,,605.4,606.4,597.0,600.3,,,,,,,53.41,1.0,0
2023/02/07,14:30:00,4,42.58,42.57,686.1,72.7,44.0,,96.77,198960.0,0.6,262.2,57.3,57.9,57.9,0,49.99,247.1,244.0,245.6,0,61.1,1.42,1.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,608.3,616.6,600.3,595.8,,,,,,,,,,,,,,,,,18.1,18.0,18.2,18.4,,,,,,,,,,,,,,,,,18.1,18.0,18.2,18.4,,,,,,,11.01,11.1,10.93,10.96,,,,,,,608.3,616.6,600.3,595.8,,,,,,,55.41,1.0,0
2023/02/07,14:33:00,4,41.47,41.45,686.1,70.9,42.92,,96.62,198962.0,0.8,264.4,55.8,56.5,56.7,0,50.02,246.8,244.0,245.0,0,59.9,1.45,1.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,601.1,609.5,607.3,603.7,,,,,,,,,,,,,,,,,17.9,17.7,17.5,17.8,,,,,,,,,,,,,,,,,17.9,17.7,17.5,17.8,,,,,,,10.76,10.79,10.63,10.75,,,,,,,601.1,609.5,607.3,603.7,,,,,,,52.36,1.0,0
2023/02/07,14:34:00,4,42.03,42.02,683.2,71.1,43.4,,96.84,198963.0,0.7,265.1,57.0,57.3,57.3,0,50.01,246.1,243.8,244.7,0,59.8,1.37,1.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,612.0,605.3,610.5,613.8,,,,,,,,,,,,,,,,,17.8,18.0,17.6,17.7,,,,,,,,,,,,,,,,,17.8,18.0,17.6,17.7,,,,,,,10.89,10.9,10.74,10.86,,,,,,,612.0,605.3,610.5,613.8,,,,,,,52.3,1.0,0
2023/02/07,14:35:00,4,41.94,41.92,684.6,72.8,43.41,,96.61,198964.0,0.6,265.7,56.5,57.3,57.4,0,50.02,246.6,244.2,245.1,0,59.6,1.47,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,590.0,598.2,604.7,592.3,,,,,,,,,,,,,,,,,18.4,18.2,17.9,18.3,,,,,,,,,,,,,,,,,18.4,18.2,17.9,18.3,,,,,,,10.86,10.89,10.82,10.84,,,,,,,590.0,598.2,604.7,592.3,,,,,,,49.24,1.0,0
2023/02/07,14:36:00,4,42.23,42.21,687.5,71.5,43.56,,96.95,198965.0,0.8,266.5,56.6,57.0,57.1,0,50.02,247.4,244.6,245.9,0,59.4,1.33,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,608.8,609.4,607.6,610.9,,,,,,,,,,,,,,,,,18.0,18.0,17.7,17.8,,,,,,,,,,,,,,,,,18.0,18.0,17.7,17.8,,,,,,,10.96,10.97,10.75,10.87,,,,,,,608.8,609.4,607.6,610.9,,,,,,,54.73,1.0,0
2023/02/07,14:37:00,4,42.63,42.61,686.7,72.7,44.07,,96.73,198965.0,0.6,267.1,57.5,57.8,57.9,0,50.0,246.8,244.2,245.5,0,59.5,1.44,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,601.8,610.4,608.2,604.5,,,,,,,,,,,,,,,,,18.3,18.2,17.9,18.3,,,,,,,,,,,,,,,,,18.3,18.2,17.9,18.3,,,,,,,11.01,11.11,10.89,11.06,,,,,,,601.8,610.4,608.2,604.5,,,,,,,51.2,1.0,0
